missing_type,section,practice_path,problem_code,problem_name,official_url,lesson
missing_metadata,Star Wise Paths,Jump from 2* to 3*,PRETNUM,Yet Another Cute Girl,https://www.codechef.com/problems/PRETNUM,Number Theory - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,GUESS,Guessing Game,https://www.codechef.com/problems/GUESS,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,MIXCOLOR,Mix the Colors,https://www.codechef.com/problems/MIXCOLOR,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,FILL01,Sleepy Chef,https://www.codechef.com/problems/FILL01,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,NODRUGS,Say No To Drugs,https://www.codechef.com/problems/NODRUGS,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,WTCH,The Nights Watch,https://www.codechef.com/problems/WTCH,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,NPAIRS,Nice Pairs,https://www.codechef.com/problems/NPAIRS,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,CKWLK,Cakewalk,https://www.codechef.com/problems/CKWLK,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,HIGHFREQ,High Frequency,https://www.codechef.com/problems/HIGHFREQ,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,KMEX,K-MEX,https://www.codechef.com/problems/KMEX,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,SUBPERM,Subarray permutations,https://www.codechef.com/problems/SUBPERM,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,MEX,Max Mex,https://www.codechef.com/problems/MEX,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,LARGEFAM,Largest Family,https://www.codechef.com/problems/LARGEFAM,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,RECSTI,Sticks and Rectangles,https://www.codechef.com/problems/RECSTI,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,INCRDEC,Increasing Decreasing,https://www.codechef.com/problems/INCRDEC,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,POLYREL,Polygon Relationship,https://www.codechef.com/problems/POLYREL,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,DENSE,Dense Bracket Sequence,https://www.codechef.com/problems/DENSE,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,MXMEDIAN,Median of adjacent maximum numbers,https://www.codechef.com/problems/MXMEDIAN,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,GOODPAIRS,Good Pairs,https://www.codechef.com/problems/GOODPAIRS,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,SHKNUM,Sheokand and Number,https://www.codechef.com/problems/SHKNUM,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Jump from 2* to 3*,LISTLIST,List of Lists,https://www.codechef.com/problems/LISTLIST,Time Complexity - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,RISK,Maximum Size,https://www.codechef.com/problems/RISK,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,ADAKNG,Ada King,https://www.codechef.com/problems/ADAKNG,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,SNSOCIAL,Snakes and transition from Capitalism to Socialism,https://www.codechef.com/problems/SNSOCIAL,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,SNSOCIAL,Snakes and transition from Capitalism to Socialism,https://www.codechef.com/problems/SNSOCIAL,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,CFMAR04,IS IT DSU HARD!!,https://www.codechef.com/problems/CFMAR04,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CFMAR04,IS IT DSU HARD!!,https://www.codechef.com/problems/CFMAR04,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,DIAMTREE,Find Tree Diameter,https://www.codechef.com/problems/DIAMTREE,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,DIAMTREE,Find Tree Diameter,https://www.codechef.com/problems/DIAMTREE,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,ROOTTREE,Root the Tree,https://www.codechef.com/problems/ROOTTREE,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,INOI1601,Wealth Disparity,https://www.codechef.com/problems/INOI1601,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,INOI1601,Wealth Disparity,https://www.codechef.com/problems/INOI1601,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,DSUBAGS,Queries with Bags,https://www.codechef.com/problems/DSUBAGS,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,DSUBAGS,Queries with Bags,https://www.codechef.com/problems/DSUBAGS,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,FAMTREE,Family Tree,https://www.codechef.com/problems/FAMTREE,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,FAMTREE,Family Tree,https://www.codechef.com/problems/FAMTREE,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,CRIMCH,Cricket Match,https://www.codechef.com/problems/CRIMCH,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CRIMCH,Cricket Match,https://www.codechef.com/problems/CRIMCH,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,SUBREM,Subtree Removal,https://www.codechef.com/problems/SUBREM,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,COSTEMP,Cosmic Temple,https://www.codechef.com/problems/COSTEMP,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,COSTEMP,Cosmic Temple,https://www.codechef.com/problems/COSTEMP,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,TINOI17A,Fence - INOI 2017,https://www.codechef.com/problems/TINOI17A,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,TINOI17A,Fence - INOI 2017,https://www.codechef.com/problems/TINOI17A,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,EVEDG,Even Edges,https://www.codechef.com/problems/EVEDG,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,SEGDIR,Moving Segments,https://www.codechef.com/problems/SEGDIR,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,SEGDIR,Moving Segments,https://www.codechef.com/problems/SEGDIR,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,TREEVERS,Treeversion,https://www.codechef.com/problems/TREEVERS,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_rating,Star Wise Paths,Rise from 3* to 4*,ABDTOLL,Abdullah and Toll Discounts,https://www.codechef.com/problems/ABDTOLL,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,ABDTOLL,Abdullah and Toll Discounts,https://www.codechef.com/problems/ABDTOLL,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,TOURISTS,Tourists in Mancunia,https://www.codechef.com/problems/TOURISTS,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,DINCPATH,Doubly Increasing Path,https://www.codechef.com/problems/DINCPATH,"Basic Graph Theory - Trees, DFS, BFS - Practice problems"
missing_metadata,Star Wise Paths,Rise from 3* to 4*,REVERSE,Chef and Reversing,https://www.codechef.com/problems/REVERSE,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,DIGJUMP,Chef and Digit Jumps,https://www.codechef.com/problems/DIGJUMP,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,GALACTIK,Galactik Football,https://www.codechef.com/problems/GALACTIK,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CORONA,India Fights Corona,https://www.codechef.com/problems/CORONA,Basic Graph Theory II - Shortest Paths - Practice problems
missing_rating,Star Wise Paths,Rise from 3* to 4*,ARRGRAPH,Graph on an Array,https://www.codechef.com/problems/ARRGRAPH,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,ARRGRAPH,Graph on an Array,https://www.codechef.com/problems/ARRGRAPH,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PERCAPTA,Per Capita Income,https://www.codechef.com/problems/PERCAPTA,Basic Graph Theory II - Shortest Paths - Practice problems
missing_rating,Star Wise Paths,Rise from 3* to 4*,INSQ15_F,FCAR,https://www.codechef.com/problems/INSQ15_F,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,INSQ15_F,FCAR,https://www.codechef.com/problems/INSQ15_F,Basic Graph Theory II - Shortest Paths - Practice problems
missing_rating,Star Wise Paths,Rise from 3* to 4*,AMR14B,Road Decoration,https://www.codechef.com/problems/AMR14B,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,AMR14B,Road Decoration,https://www.codechef.com/problems/AMR14B,Basic Graph Theory II - Shortest Paths - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,HDELIVER,Home Delivery,https://www.codechef.com/problems/HDELIVER,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,BINTREE,Shortest Path in Binary Trees,https://www.codechef.com/problems/BINTREE,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PATHSUMS,Path-etic Sums,https://www.codechef.com/problems/PATHSUMS,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,ICM2006,Lavanya Loves DFA,https://www.codechef.com/problems/ICM2006,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,OMWG,One more weird game,https://www.codechef.com/problems/OMWG,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CIELTOMY,Ciel and Tomya,https://www.codechef.com/problems/CIELTOMY,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PETERSEN,Petersen Graph,https://www.codechef.com/problems/PETERSEN,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,TR1,Rendezvous,https://www.codechef.com/problems/TR1,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,FIRE,Brush Fire,https://www.codechef.com/problems/FIRE,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,KINGCON,Kingdom Unity,https://www.codechef.com/problems/KINGCON,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,TR2,Robot Game,https://www.codechef.com/problems/TR2,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CHEFHACK,End Of The World,https://www.codechef.com/problems/CHEFHACK,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,SPREAD,Gravel,https://www.codechef.com/problems/SPREAD,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,F3,Curry Stained Napkin,https://www.codechef.com/problems/F3,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,RG_01,Maximal Score Path,https://www.codechef.com/problems/RG_01,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CHEFGIFT,Birthday Gift,https://www.codechef.com/problems/CHEFGIFT,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,N1,Treasure Hunting,https://www.codechef.com/problems/N1,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,K3,Maze of Digits,https://www.codechef.com/problems/K3,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,M3,Soccer League,https://www.codechef.com/problems/M3,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,BYTEISLE,Byteknights and Byteknaves,https://www.codechef.com/problems/BYTEISLE,Graphs - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PTUPLES,Prime Tuples,https://www.codechef.com/problems/PTUPLES,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,ODDDIV,Odd Divisors,https://www.codechef.com/problems/ODDDIV,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,KPRIME,Count K-Primes,https://www.codechef.com/problems/KPRIME,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,NUMFACT,Number of Factors,https://www.codechef.com/problems/NUMFACT,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,SPCTRIPS,Special Triplets,https://www.codechef.com/problems/SPCTRIPS,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,LEVY,Levy Conjecture,https://www.codechef.com/problems/LEVY,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,COOLGUYS,Cool Guys,https://www.codechef.com/problems/COOLGUYS,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,MODEQ,Modular Equation,https://www.codechef.com/problems/MODEQ,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,CBALLS,Churu and Balls,https://www.codechef.com/problems/CBALLS,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PRIGAME,Prime Game,https://www.codechef.com/problems/PRIGAME,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PRETNUM,Yet Another Cute Girl,https://www.codechef.com/problems/PRETNUM,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,EARTSEQ,Yet Another Problem About Sequences,https://www.codechef.com/problems/EARTSEQ,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,DESTCELL,Destroy Cells,https://www.codechef.com/problems/DESTCELL,Number Theory - Sieving - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PPTEST,Polo the Penguin and the Test,https://www.codechef.com/problems/PPTEST,Dynamic Programming - Knapsack - Practice problems
missing_rating,Star Wise Paths,Rise from 3* to 4*,MARCHA1,Paying up,https://www.codechef.com/problems/MARCHA1,Dynamic Programming - Knapsack - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,MARCHA1,Paying up,https://www.codechef.com/problems/MARCHA1,Dynamic Programming - Knapsack - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,MCHEF,MasterChef,https://www.codechef.com/problems/MCHEF,Dynamic Programming - Knapsack - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,COINPART,Coin Partition,https://www.codechef.com/problems/COINPART,Dynamic Programming - Knapsack - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,PEPPERA,Chef and Pepperoni Pizza Again,https://www.codechef.com/problems/PEPPERA,Dynamic Programming - Knapsack - Practice problems
missing_metadata,Star Wise Paths,Rise from 3* to 4*,MEANMEDI,Mean Mean Medians,https://www.codechef.com/problems/MEANMEDI,Dynamic Programming - Knapsack - Practice problems
