Section,Practice Path,Description,Lesson,Problem Order,Problem Name,Problem Code,Difficulty Rating,Difficulty Label,Official URL,Estimated Time,Tags,Companies,Certificate,Status
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,29,LCM Mania,LCMMANIA,2098,Hard,https://www.codechef.com/problems/LCMMANIA,,"indreshsingh, math, start111",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,30,Non Zero Subarray Xor,SUBARRAYXOR,2101,Hard,https://www.codechef.com/problems/SUBARRAYXOR,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,31,Wishcraft,MAJIK,2105,Hard,https://www.codechef.com/problems/MAJIK,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,32,Travelling in the Graph,TRAVELLING,2108,Hard,https://www.codechef.com/problems/TRAVELLING,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,33,Maximal Expression,MAXIMALEXP,2127,Hard,https://www.codechef.com/problems/MAXIMALEXP,,"jay_sharma_adm, math, start107",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,34,Interesting Array,INTARR,2145,Hard,https://www.codechef.com/problems/INTARR,,"Algorithms, Constructive, Sorting, ad-hoc",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,35,Maximising Vacations,MAXVAC,2147,Hard,https://www.codechef.com/problems/MAXVAC,,"simple, start23, utkarsh_adm",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,36,Love Squares Hate Cubes,SQRTCBRT,2150,Hard,https://www.codechef.com/problems/SQRTCBRT,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,37,Lexicographically Largest,LEXILARGEST,2151,Hard,https://www.codechef.com/problems/LEXILARGEST,,"satyam_adm, start104",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,38,SUM OR,AWESUM_OR,2152,Hard,https://www.codechef.com/problems/AWESUM_OR,,"Bit Manipulation, Combinatorics, Mathematics, Precomputation, Special",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,39,Musical Rods,MUSROD,2160,Hard,https://www.codechef.com/problems/MUSROD,,"Algorithms, Sorting",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,40,Binary Substitution,SUBSBIN,2161,Hard,https://www.codechef.com/problems/SUBSBIN,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,41,Chef Goes Shopping,CHEFSHOPPING,2164,Hard,https://www.codechef.com/problems/CHEFSHOPPING,,"Algorithms, Observation",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,42,Minimize swaps,DIVBY3,2164,Hard,https://www.codechef.com/problems/DIVBY3,,"Algorithms, Case work, Constructive, Dynamic Programming, Special, ad-hoc",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,43,Sum of Goodness,SEQGOODNESS,2167,Hard,https://www.codechef.com/problems/SEQGOODNESS,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,44,Minimum Operation,MINIMUMOP,2170,Hard,https://www.codechef.com/problems/MINIMUMOP,,"Divisors, Integer Factorisation, Mathematics, Number Theory, Prime Divisors, Sieve of Eratosthenes",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,45,Increase 2 consecutive characters,CCD,2171,Hard,https://www.codechef.com/problems/CCD,,"Algorithms, Queries, Range Queries",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,46,Expected Value,EXPVALUE,2177,Hard,https://www.codechef.com/problems/EXPVALUE,,"Expected Value, Mathematics, Probability",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,47,Cherry and Bits,CENS20A,2179,Hard,https://www.codechef.com/problems/CENS20A,,"2D Arrays, Arrays, Data Structures, Difference Arrays",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,48,Chef Is Just Throwing Random Words,SSO,2181,Hard,https://www.codechef.com/problems/SSO,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,49,Sardar and GCD,DLTNODE,2190,Hard,https://www.codechef.com/problems/DLTNODE,,"Advanced Algorithms, Algorithms, DFS, Data Structures, Euler Tour, GCD, Graph Algos, Graphs, Mathematics, Number Theory, Pre processing, Prefix Sum, Simple Algos, Traversals, Trees",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,50,Mexy Array,MEXYARR,2190,Hard,https://www.codechef.com/problems/MEXYARR,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,51,Valid String,VSTRING,2194,Hard,https://www.codechef.com/problems/VSTRING,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,52,Pyramid Traversal,PYRAMIDMOVES,2194,Hard,https://www.codechef.com/problems/PYRAMIDMOVES,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,53,Chef and insomnia,CHINSM,2197,Hard,https://www.codechef.com/problems/CHINSM,,"Algorithms, Constructive, Divisors, Integer Factorisation, Mathematics, Number Theory, Queries, Range Minimum Queries, ad-hoc",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,54,Partition It,PARPERM,2202,Hard,https://www.codechef.com/problems/PARPERM,,"Algorithms, Implementation, Mathematics, Number Theory, Sieve of Eratosthenes",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,55,Is This JEE,ICM2003,2206,Hard,https://www.codechef.com/problems/ICM2003,,"Algorithms, Searching, Ternary Search",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,56,Circular Merging,CIRMERGE,2208,Hard,https://www.codechef.com/problems/CIRMERGE,,"dynamic-programming, easy-medium, erfaniaa, july19, long-challenge",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,57,Mahesh and his lost array,ANUMLA,2212,Hard,https://www.codechef.com/problems/ANUMLA,,"Algorithms, Data Structures, Greedy, Multiset, Sets, Sorting",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,58,String Operations,STROPERS,2220,Hard,https://www.codechef.com/problems/STROPERS,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,59,Yet Another Crossover Episode,DIANE,2221,Hard,https://www.codechef.com/problems/DIANE,,"Algorithms, Constructive, ad-hoc",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,60,Cute Chef Gift,COPAR,2235,Hard,https://www.codechef.com/problems/COPAR,,"Arrays, Data Structures, Difference Arrays, Divisors, Integer Factorisation, Mathematics, Number Theory, Prime Divisors",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,61,Existence Of X,EXISTENCEOFX,2235,Hard,https://www.codechef.com/problems/EXISTENCEOFX,,"Algorithms, Bit Manipulation, Bitwise Operation, Constructive, Mathematics, ad-hoc",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,62,Distinct Values,DIST_VALS,2236,Hard,https://www.codechef.com/problems/DIST_VALS,,"Algorithms, Arrays, Data Structures, Next Greater Element, Sets, Simple Algos, Stacks",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,63,Little Elephant and T-Shirts,TSHIRTS,2242,Hard,https://www.codechef.com/problems/TSHIRTS,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,64,Chef and Ants,ANTSCHEF,2244,Hard,https://www.codechef.com/problems/ANTSCHEF,,"arayi, easy-medium, greedy, implementation, jan21, observation",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,65,Make Them Alike,ALIKE_THEM,2245,Hard,https://www.codechef.com/problems/ALIKE_THEM,,"Data Structures, Directed Graphs, Graphs, Mathematics",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,66,Interesting Representation,INTREP,2251,Hard,https://www.codechef.com/problems/INTREP,,"Algorithms, Constructive, Divisors, Integer Factorisation, Mathematics, Number Theory, Observation, Prime Divisors, ad-hoc",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,67,Maximize 1s,MAX1S,2255,Hard,https://www.codechef.com/problems/MAX1S,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,68,Sum of Cube,SUMOFCUBE,2259,Hard,https://www.codechef.com/problems/SUMOFCUBE,,,,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,69,Maximum K Sums,KSUM,2260,Hard,https://www.codechef.com/problems/KSUM,,"Algorithms, Data Structures, Prefix Sum, Priority Queue, Queues, Simple Algos",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,70,ABC-Strings,ABCSTR,2264,Hard,https://www.codechef.com/problems/ABCSTR,,"Algorithms, Data Structures, Maps, Prefix Sum, Simple Algos, String",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,71,Saving a gift of love,ASHIGIFT,2265,Hard,https://www.codechef.com/problems/ASHIGIFT,,"Algorithms, Binary Search, Dynamic Programming, Searching",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,72,Longest Subarray,LONGESTARRAY,2267,Hard,https://www.codechef.com/problems/LONGESTARRAY,,"Algorithms, Bit Manipulation, Bitwise Operation, Mathematics, Prefix Sum, Simple Algos",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,73,Chroma Swap,ASH57,2271,Hard,https://www.codechef.com/problems/ASH57,,"aniketash57, binary-search, sorting, start109",,No,Unattempted
Difficulty Rating Wise,2000 to 2500 difficulty problems,Practice problems which can help you reach 5 star and higher on CodeChef.,2000 to 2500 difficulty problems - 2000 to 2500 difficulty problems,74,Search for 404,CS2023_404,2296,Hard,https://www.codechef.com/problems/CS2023_404,,"Combinatorics, Mathematics, Permutations & Combinations",,No,Unattempted
